place_id,external_id,name,category,subcategory,city,state,country,latitude,longitude,location,description,tags,avg_cost,avg_rating,crowd_level,created_at,updated_at
412,place_412,Boutique District,shopping,shopping,Hyderabad,State,India,17.421122,78.524784,POINT(78.52478360931475 17.42112234926105),Best shopping experience in the area,"['markets', 'bargain', 'brands', 'products']",892.99,3.85,low,2025-08-30 08:57:58.247250,2026-02-10 08:57:58.247250
413,place_413,Ruins - New,historical,historical,Hyderabad,State,India,17.421941,78.550717,POINT(78.55071661519358 17.42194116417252),Hidden gem for historical lovers,"['heritage', 'monuments', 'archaeology', 'architecture']",1762.03,4.07,moderate,2025-05-07 08:57:58.247755,2026-02-10 08:57:58.247755
414,place_414,Cultural Hub - New,cultural,cultural,Hyderabad,State,India,17.390745,78.461666,POINT(78.46166617992522 17.390744535391768),Must-visit cultural attraction,"['tradition', 'music', 'arts', 'festivals']",595.09,3.71,high,2025-03-01 08:57:58.248754,2026-02-10 08:57:58.248754
415,place_415,Forest Walk - New,nature,nature,Hyderabad,State,India,17.473489,78.493111,POINT(78.49311093642966 17.47348885663127),Hidden gem for nature lovers,"['trek', 'mountain', 'peaceful']",1305.86,3.51,very_high,2025-05-31 08:57:58.248754,2026-02-10 08:57:58.248754
416,place_416,Retreat,wellness,wellness,Jaipur,State,India,26.901079,75.744989,POINT(75.74498933573561 26.901079163432737),Must-visit wellness attraction,"['health', 'yoga']",2263.15,4.36,moderate,2025-04-13 08:57:58.249821,2026-02-10 08:57:58.249821
417,place_417,Entertainment Hub,entertainment,entertainment,Jaipur,State,India,26.890646,75.82595,POINT(75.82595004646898 26.8906459887335),Must-visit entertainment attraction,"['fun', 'interactive']",2865.28,3.53,moderate,2026-01-08 08:57:58.249821,2026-02-10 08:57:58.249821
418,place_418,Mosque - Old,religious,religious,Jaipur,State,India,26.912569,75.765519,POINT(75.76551878718804 26.912568798744616),Hidden gem for religious lovers,"['spiritual', 'pilgrimage', 'temple']",440.2,4.53,moderate,2026-01-23 08:57:58.250747,2026-02-10 08:57:58.250747
419,place_419,Health Resort,wellness,wellness,Jaipur,State,India,26.904473,75.741399,POINT(75.74139904691805 26.90447311537918),Popular wellness spot in Jaipur,"['health', 'retreat', 'meditation']",4717.83,4.79,moderate,2025-03-23 08:57:58.250747,2026-02-10 08:57:58.251743
420,place_420,Food Market,food,food,Jaipur,State,India,26.847358,75.804174,POINT(75.80417410373632 26.84735785131885),Must-visit food attraction,"['taste', 'culture', 'cuisine']",1074.6,2.58,high,2025-10-22 08:57:58.251743,2026-02-10 08:57:58.251743
421,place_421,Adventure Camp,adventure,adventure,Jaipur,State,India,26.96655,75.733481,POINT(75.7334809406299 26.966549996925846),Popular adventure spot in Jaipur,"['thrilling', 'extreme']",3231.57,3.24,low,2025-04-28 08:57:58.252740,2026-02-10 08:57:58.252862
422,place_422,Yoga Center,wellness,wellness,Jaipur,State,India,26.963526,75.855869,POINT(75.85586936619417 26.963525639684804),Popular wellness spot in Jaipur,"['retreat', 'meditation', 'yoga']",2046.34,3.65,moderate,2026-01-24 08:57:58.252862,2026-02-10 08:57:58.252862
423,place_423,Commercial Hub - New,shopping,shopping,Jaipur,State,India,26.887208,75.815333,POINT(75.81533262597894 26.88720803730562),Beautiful shopping destination,"['markets', 'retail']",553.21,4.23,high,2025-11-05 08:57:58.253741,2026-02-10 08:57:58.253741
424,place_424,Rock Climbing Site,adventure,adventure,Jaipur,State,India,26.832737,75.764475,POINT(75.76447513507658 26.83273730041053),Must-visit adventure attraction,"['sports', 'thrilling']",2147.9,4.47,very_low,2025-02-17 08:57:58.254737,2026-02-10 08:57:58.254737
425,place_425,Ancient Temple - Premium,historical,historical,Jaipur,State,India,26.945348,75.764983,POINT(75.76498339606164 26.945347706739053),Best historical experience in the area,"['monuments', 'architecture', 'archaeology', 'heritage']",1769.25,3.93,moderate,2025-09-12 08:57:58.254737,2026-02-10 08:57:58.255733
426,place_426,Entertainment District - Downtown,nightlife,nightlife,Jaipur,State,India,26.802135,75.818665,POINT(75.81866456006428 26.802135281362208),Hidden gem for nightlife lovers,"['drinks', 'bar', 'late', 'club']",2827.53,3.85,high,2025-06-11 08:57:58.255733,2026-02-10 08:57:58.255733
427,place_427,Fun Zone - Old,entertainment,entertainment,Jaipur,State,India,26.908511,75.764495,POINT(75.76449475751251 26.90851136498678),Best entertainment experience in the area,"['show', 'performance']",1307.5,3.47,very_high,2025-03-27 08:57:58.256752,2026-02-10 08:57:58.256752
428,place_428,Night Market - Central,nightlife,nightlife,Jaipur,State,India,26.947341,75.837739,POINT(75.837738933876 26.947340783514026),Popular nightlife spot in Jaipur,"['club', 'bar', 'drinks', 'late']",2119.71,3.24,very_high,2025-09-05 08:57:58.257730,2026-02-10 08:57:58.257730
429,place_429,Botanical Garden,nature,nature,Jaipur,State,India,26.879963,75.780231,POINT(75.7802311015283 26.87996315976597),Popular nature spot in Jaipur,"['scenic', 'mountain', 'trek', 'peaceful']",898.82,3.89,moderate,2025-09-15 08:57:58.258726,2026-02-10 08:57:58.258726
430,place_430,Night Market,nightlife,nightlife,Jaipur,State,India,26.873642,75.746932,POINT(75.74693175157451 26.87364164782045),Must-visit nightlife attraction,"['club', 'late']",2221.82,3.95,moderate,2026-01-31 08:57:58.259735,2026-02-10 08:57:58.259735
431,place_431,Craft Village,cultural,cultural,Jaipur,State,India,26.946621,75.783967,POINT(75.78396722618888 26.946621388020915),Best cultural experience in the area,"['festivals', 'arts', 'crafts', 'music']",797.69,3.97,moderate,2025-09-30 08:57:58.259735,2026-02-10 08:57:58.259735
432,place_432,Gourmet District - Old,food,food,Jaipur,State,India,26.887734,75.786633,POINT(75.78663335764818 26.88773408246796),Hidden gem for food lovers,"['culture', 'restaurant']",1122.27,2.6,high,2025-05-15 08:57:58.261718,2026-02-10 08:57:58.261718
433,place_433,Night Market - Central,nightlife,nightlife,Jaipur,State,India,26.894015,75.764292,POINT(75.76429245191618 26.894014883689113),Popular nightlife spot in Jaipur,"['live', 'bar', 'club']",2459.36,4.51,very_low,2025-03-26 08:57:58.262715,2026-02-10 08:57:58.262715
434,place_434,Church - Old,religious,religious,Jaipur,State,India,26.845546,75.761541,POINT(75.7615414550454 26.84554624460561),Popular religious spot in Jaipur,"['sacred', 'temple', 'prayers']",422.69,4.68,high,2025-05-08 08:57:58.263712,2026-02-10 08:57:58.263712
435,place_435,Church - Downtown,religious,religious,Jaipur,State,India,26.878987,75.761059,POINT(75.76105935831589 26.878986550007795),Best religious experience in the area,"['pilgrimage', 'temple', 'spiritual']",396.48,3.21,low,2026-02-05 08:57:58.269696,2026-02-10 08:57:58.269696
436,place_436,Beach Club - New,beach,beach,Jaipur,State,India,26.952758,75.83428,POINT(75.8342798685936 26.95275847578966),Must-visit beach attraction,"['swimming', 'water', 'sea']",1805.55,2.79,very_low,2025-03-28 08:57:58.269696,2026-02-10 08:57:58.270694
437,place_437,Culinary Street - New,food,food,Jaipur,State,India,26.916759,75.783959,POINT(75.7839591764097 26.916758927843535),Beautiful food destination,"['taste', 'cuisine', 'dining', 'restaurant']",689.29,4.48,high,2025-08-11 08:57:58.276677,2026-02-10 08:57:58.276677
438,place_438,Adventure Camp,adventure,adventure,Jaipur,State,India,26.845427,75.813167,POINT(75.81316686473419 26.845426511252114),Beautiful adventure destination,"['extreme', 'adrenaline', 'sports', 'thrilling']",2864.46,4.83,low,2025-11-09 08:57:58.277818,2026-02-10 08:57:58.277818
439,place_439,Sandy Shore,beach,beach,Jaipur,State,India,26.890415,75.757529,POINT(75.7575288398562 26.89041500245321),Best beach experience in the area,"['swimming', 'water', 'tropical']",1789.98,3.67,low,2026-01-06 08:57:58.278672,2026-02-10 08:57:58.278672
440,place_440,Palace,historical,historical,Jaipur,State,India,26.918609,75.857759,POINT(75.85775891968014 26.918608784237232),Hidden gem for historical lovers,"['heritage', 'monuments']",1810.83,4.0,very_high,2025-07-14 08:57:58.278672,2026-02-10 08:57:58.278672
441,place_441,Pub Street - New,nightlife,nightlife,Jaipur,State,India,26.900199,75.802036,POINT(75.80203596264512 26.900198582391447),Best nightlife experience in the area,"['club', 'late', 'bar', 'live']",2178.66,4.91,moderate,2025-12-03 08:57:58.279668,2026-02-10 08:57:58.279668
442,place_442,Sacred Grounds,religious,religious,Jaipur,State,India,26.893766,75.837163,POINT(75.83716327838295 26.893766386356344),Hidden gem for religious lovers,"['temple', 'spiritual', 'prayers', 'pilgrimage']",264.84,4.88,moderate,2025-05-12 08:57:58.280668,2026-02-10 08:57:58.280668
443,place_443,Pub Street,nightlife,nightlife,Jaipur,State,India,26.90097,75.777434,POINT(75.77743423294194 26.900969845217553),Beautiful nightlife destination,"['late', 'drinks', 'bar', 'live']",2803.01,4.2,very_low,2026-01-12 08:57:58.285653,2026-02-10 08:57:58.285653
444,place_444,Night Market - Uptown,nightlife,nightlife,Jaipur,State,India,26.897099,75.652133,POINT(75.65213259764464 26.897099302282133),Hidden gem for nightlife lovers,"['drinks', 'club']",1882.55,3.68,very_low,2025-11-10 08:57:58.286651,2026-02-10 08:57:58.286651
445,place_445,Night Market - Old,shopping,shopping,Jaipur,State,India,26.930987,75.841222,POINT(75.84122153720993 26.930986801400604),Must-visit shopping attraction,"['brands', 'markets', 'retail', 'bargain']",333.13,4.0,high,2025-08-24 08:57:58.287815,2026-02-10 08:57:58.287815
446,place_446,Art Gallery - Uptown,cultural,cultural,Jaipur,State,India,26.778672,75.709605,POINT(75.70960534977762 26.778671643592293),Best cultural experience in the area,"['crafts', 'festivals', 'music']",646.49,4.26,very_low,2025-03-11 08:57:58.289707,2026-02-10 08:57:58.289707
447,place_447,Commercial Hub - Premium,shopping,shopping,Jaipur,State,India,26.898527,75.72451,POINT(75.72451002794107 26.898527496580783),Hidden gem for shopping lovers,"['products', 'bargain']",252.99,4.63,low,2025-10-25 08:57:58.291639,2026-02-10 08:57:58.291639
448,place_448,Beach Hut - Old,beach,beach,Jaipur,State,India,26.93161,75.795238,POINT(75.79523780254688 26.931609774605153),Best beach experience in the area,"['water', 'sand']",1103.37,4.76,low,2025-02-27 08:57:58.292636,2026-02-10 08:57:58.292636
449,place_449,Art Museum - Premium,museum,museum,Jaipur,State,India,26.876929,75.783148,POINT(75.78314802818105 26.876928758020327),Must-visit museum attraction,"['exhibition', 'art', 'history', 'education']",534.41,4.57,low,2025-09-23 08:57:58.293632,2026-02-10 08:57:58.293632
450,place_450,Taj Mahal View - Premium,historical,historical,Jaipur,State,India,26.862646,75.746814,POINT(75.74681375821164 26.86264575160561),Best historical experience in the area,"['archaeology', 'heritage', 'monuments', 'old']",1589.73,3.61,moderate,2026-01-27 08:57:58.293632,2026-02-10 08:57:58.293632
451,place_451,Comedy Club,entertainment,entertainment,Jaipur,State,India,26.793478,75.796933,POINT(75.7969325766324 26.793478417006334),Hidden gem for entertainment lovers,"['show', 'interactive', 'crowds', 'performance']",1267.03,4.22,very_low,2026-02-05 08:57:58.294629,2026-02-10 08:57:58.294629
452,place_452,Historic Site,historical,historical,Jaipur,State,India,26.894823,75.753734,POINT(75.75373378848657 26.89482315618757),Best historical experience in the area,"['heritage', 'monuments']",1413.93,4.35,low,2025-06-30 08:57:58.295626,2026-02-10 08:57:58.295626
453,place_453,Bazaar,shopping,shopping,Jaipur,State,India,26.939468,75.772176,POINT(75.77217550714784 26.93946777154908),Beautiful shopping destination,"['markets', 'bargain']",765.05,4.02,low,2025-04-07 08:57:58.295626,2026-02-10 08:57:58.295626
454,place_454,Amusement Park - Central,entertainment,entertainment,Jaipur,State,India,26.919153,75.764939,POINT(75.76493910926357 26.919152607972883),Hidden gem for entertainment lovers,"['show', 'performance', 'fun', 'interactive']",2300.18,3.16,high,2026-01-26 08:57:58.296622,2026-02-10 08:57:58.296622
455,place_455,Shrine,religious,religious,Jaipur,State,India,26.931668,75.760791,POINT(75.76079103123419 26.93166789439697),Popular religious spot in Jaipur,"['spiritual', 'temple', 'prayers', 'sacred']",241.79,3.53,very_low,2025-05-13 08:57:58.296622,2026-02-10 08:57:58.296622
456,place_456,Beach Club - New,beach,beach,Jaipur,State,India,26.946181,75.844012,POINT(75.8440123785437 26.94618093254645),Best beach experience in the area,"['tropical', 'sand']",1527.01,4.22,moderate,2026-01-15 08:57:58.297641,2026-02-10 08:57:58.297641
457,place_457,Night Club - New,nightlife,nightlife,Jaipur,State,India,26.966027,75.858738,POINT(75.85873800810184 26.96602708997864),Must-visit nightlife attraction,"['live', 'club', 'drinks']",1272.5,4.29,high,2025-09-20 08:57:58.298619,2026-02-10 08:57:58.298619
458,place_458,Fun Zone,entertainment,entertainment,Jaipur,State,India,26.885479,75.758776,POINT(75.75877629880347 26.885479322775055),Best entertainment experience in the area,"['interactive', 'fun']",1576.41,4.04,low,2025-04-08 08:57:58.299615,2026-02-10 08:57:58.299615
459,place_459,Performance Hall - Uptown,cultural,cultural,Jaipur,State,India,26.813123,75.78078,POINT(75.78078009424037 26.813123109272),Hidden gem for cultural lovers,"['music', 'crafts']",999.52,3.84,low,2025-11-02 08:57:58.299615,2026-02-10 08:57:58.299615
460,place_460,Fort,historical,historical,Jaipur,State,India,26.868561,75.804606,POINT(75.80460586643989 26.868561074426424),Beautiful historical destination,"['monuments', 'old', 'archaeology', 'heritage']",1402.89,3.72,very_high,2025-12-07 08:57:58.300614,2026-02-10 08:57:58.300614
461,place_461,Zipline Course,adventure,adventure,Jaipur,State,India,26.947408,75.814678,POINT(75.81467801733105 26.947408464808305),Popular adventure spot in Jaipur,"['outdoor', 'extreme']",3464.11,3.44,low,2026-01-14 08:57:58.300614,2026-02-10 08:57:58.300614
462,place_462,Water Sports Center - Central,beach,beach,Jaipur,State,India,26.909778,75.799011,POINT(75.79901100630313 26.90977808467336),Best beach experience in the area,"['swimming', 'water', 'sand']",1519.22,3.86,moderate,2025-10-26 08:57:58.301610,2026-02-10 08:57:58.301610
463,place_463,Rock Climbing Site,adventure,adventure,Jaipur,State,India,26.989357,75.86592,POINT(75.86591991051351 26.989357117290535),Best adventure experience in the area,"['adrenaline', 'outdoor']",3608.58,3.22,moderate,2025-11-24 08:57:58.302658,2026-02-10 08:57:58.302658
464,place_464,Botanical Garden,nature,nature,Jaipur,State,India,26.88958,75.835117,POINT(75.83511674657524 26.889579840857998),Popular nature spot in Jaipur,"['mountain', 'scenic', 'peaceful', 'trek']",508.2,4.11,high,2026-01-13 08:57:58.302658,2026-02-10 08:57:58.302658
465,place_465,Bar & Lounge - Uptown,nightlife,nightlife,Jaipur,State,India,27.041703,75.786895,POINT(75.7868948792996 27.041702895844978),Beautiful nightlife destination,"['late', 'live', 'drinks', 'bar']",2297.05,2.96,low,2025-09-07 08:57:58.303604,2026-02-10 08:57:58.303604
466,place_466,Entertainment District - Central,nightlife,nightlife,Jaipur,State,India,26.856342,75.670599,POINT(75.67059885706995 26.856341533980896),Hidden gem for nightlife lovers,"['drinks', 'club', 'bar', 'late']",2496.41,4.84,very_high,2025-02-13 08:57:58.316571,2026-02-10 08:57:58.316571
467,place_467,Adventure Park,adventure,adventure,Jaipur,State,India,27.00472,75.80939,POINT(75.8093900563873 27.004719796029963),Must-visit adventure attraction,"['sports', 'outdoor', 'extreme', 'adrenaline']",4827.81,3.28,high,2025-07-25 08:57:58.317568,2026-02-10 08:57:58.317568
468,place_468,Pub Street,nightlife,nightlife,Jaipur,State,India,26.910025,75.797812,POINT(75.79781231100011 26.91002512772726),Must-visit nightlife attraction,"['club', 'bar']",1107.87,3.73,moderate,2025-03-13 08:57:58.318578,2026-02-10 08:57:58.318578
469,place_469,Health Resort,wellness,wellness,Jaipur,State,India,26.95479,75.761463,POINT(75.76146331292746 26.95478991589864),Best wellness experience in the area,"['health', 'retreat', 'spa']",4418.04,2.5,low,2025-12-26 08:57:58.318578,2026-02-10 08:57:58.319562
470,place_470,Food Court - Central,food,food,Jaipur,State,India,26.806908,75.854266,POINT(75.854266329474 26.80690808796872),Best food experience in the area,"['taste', 'cuisine', 'restaurant', 'dining']",963.29,3.09,high,2025-09-03 08:57:58.319562,2026-02-10 08:57:58.320444
471,place_471,History Museum - Old,museum,museum,Goa,State,India,15.486526,73.642969,POINT(73.64296890471553 15.486526290763722),Best museum experience in the area,"['education', 'artifacts', 'exhibition']",373.45,4.15,moderate,2025-12-01 08:57:58.323552,2026-02-10 08:57:58.323552
472,place_472,Cultural Hub,cultural,cultural,Goa,State,India,15.555899,73.875815,POINT(73.87581525840433 15.555899368613106),Best cultural experience in the area,"['tradition', 'music', 'crafts', 'festivals']",358.71,2.57,very_high,2025-03-15 08:57:58.323552,2026-02-10 08:57:58.323552
473,place_473,Boutique District,shopping,shopping,Goa,State,India,15.548464,73.861274,POINT(73.86127381687548 15.548464459426887),Hidden gem for shopping lovers,"['bargain', 'brands', 'markets']",417.07,3.9,low,2026-01-22 08:57:58.324549,2026-02-10 08:57:58.324549
474,place_474,Bar & Lounge - New,nightlife,nightlife,Goa,State,India,15.492991,73.791931,POINT(73.79193146525647 15.492991388525175),Must-visit nightlife attraction,"['live', 'drinks', 'bar', 'club']",2989.12,3.73,moderate,2025-12-26 08:57:58.325547,2026-02-10 08:57:58.325547
475,place_475,Cultural Hub - Central,cultural,cultural,Goa,State,India,15.541012,73.921237,POINT(73.92123723812708 15.541011808335146),Best cultural experience in the area,"['festivals', 'tradition', 'arts', 'music']",941.76,4.49,moderate,2025-10-24 08:57:58.326545,2026-02-10 08:57:58.326545
476,place_476,Night Club,nightlife,nightlife,Goa,State,India,15.540665,73.798889,POINT(73.79888899166895 15.5406645199761),Beautiful nightlife destination,"['bar', 'club', 'late']",1199.33,3.89,low,2025-09-22 08:57:58.326545,2026-02-10 08:57:58.326545
477,place_477,Craft Village - Central,cultural,cultural,Goa,State,India,15.506569,73.881691,POINT(73.8816906408673 15.50656857158594),Hidden gem for cultural lovers,"['crafts', 'arts', 'festivals']",863.51,4.72,very_low,2025-09-16 08:57:58.327542,2026-02-10 08:57:58.327542
478,place_478,Spa & Wellness,wellness,wellness,Goa,State,India,15.547769,73.847773,POINT(73.84777346863011 15.547769054881446),Popular wellness spot in Goa,"['spa', 'retreat']",2370.39,4.68,very_high,2025-06-27 08:57:58.327542,2026-02-10 08:57:58.327542
479,place_479,Spa & Wellness - Premium,wellness,wellness,Goa,State,India,15.444281,73.797544,POINT(73.79754385966972 15.4442814378409),Best wellness experience in the area,"['health', 'meditation', 'yoga']",2510.39,4.86,high,2025-03-04 08:57:58.328539,2026-02-10 08:57:58.328539
480,place_480,Cultural Museum,museum,museum,Goa,State,India,15.560791,73.890355,POINT(73.89035496711212 15.5607912871062),Hidden gem for museum lovers,"['artifacts', 'history', 'education', 'exhibition']",574.74,3.29,high,2025-11-25 08:57:58.329537,2026-02-10 08:57:58.329537
481,place_481,Fun Zone,entertainment,entertainment,Goa,State,India,15.558985,73.866292,POINT(73.86629184109175 15.558985355682834),Must-visit entertainment attraction,"['interactive', 'show']",2671.44,4.83,high,2025-10-01 08:57:58.330534,2026-02-10 08:57:58.330534
482,place_482,Fun Zone,entertainment,entertainment,Goa,State,India,15.427671,73.830621,POINT(73.83062097266368 15.427670744270104),Beautiful entertainment destination,"['interactive', 'show']",1681.15,4.38,low,2025-12-21 08:57:58.331531,2026-02-10 08:57:58.331531
483,place_483,Meditation Center,wellness,wellness,Goa,State,India,15.534857,73.709426,POINT(73.70942611733133 15.534856916201976),Best wellness experience in the area,"['meditation', 'spa', 'health']",3091.7,4.87,high,2025-03-26 08:57:58.331531,2026-02-10 08:57:58.331531
484,place_484,Night Market - Uptown,shopping,shopping,Goa,State,India,15.580195,73.782581,POINT(73.78258139756986 15.580195002328324),Must-visit shopping attraction,"['bargain', 'brands', 'markets', 'products']",855.79,4.67,very_high,2025-12-19 08:57:58.332530,2026-02-10 08:57:58.332530
485,place_485,Commercial Hub - Premium,shopping,shopping,Goa,State,India,15.492614,73.743756,POINT(73.74375647703809 15.492613590710011),Best shopping experience in the area,"['markets', 'brands', 'bargain', 'products']",433.0,3.92,high,2025-10-15 08:57:58.333526,2026-02-10 08:57:58.333526
486,place_486,Beach Club,beach,beach,Goa,State,India,15.54898,73.768373,POINT(73.76837322730194 15.548980440682858),Must-visit beach attraction,"['sand', 'water', 'tropical', 'sea']",2744.21,3.63,low,2025-09-12 08:57:58.333526,2026-02-10 08:57:58.333526
487,place_487,History Museum - New,museum,museum,Goa,State,India,15.462532,73.859634,POINT(73.85963350768479 15.462531809719644),Hidden gem for museum lovers,"['art', 'exhibition', 'history']",530.52,4.1,low,2025-08-27 08:57:58.334980,2026-02-10 08:57:58.334980
488,place_488,Taj Mahal View - Uptown,historical,historical,Goa,State,India,15.394577,73.913357,POINT(73.91335703227745 15.394576533990247),Best historical experience in the area,"['old', 'archaeology']",1679.25,4.17,low,2025-02-15 08:57:58.335520,2026-02-10 08:57:58.335520
489,place_489,Yoga Center,wellness,wellness,Goa,State,India,15.4916,73.855989,POINT(73.85598939375035 15.491600248368568),Hidden gem for wellness lovers,"['spa', 'meditation']",3227.59,2.86,moderate,2025-08-24 08:57:58.335520,2026-02-10 08:57:58.335520
490,place_490,Beach Resort - New,beach,beach,Goa,State,India,15.48836,73.779983,POINT(73.77998254320347 15.488359960569023),Best beach experience in the area,"['swimming', 'sea']",1554.0,4.66,moderate,2025-12-10 08:57:58.336598,2026-02-10 08:57:58.338514
491,place_491,Cultural Center,cultural,cultural,Goa,State,India,15.459863,73.793061,POINT(73.79306092626324 15.459863312669873),Must-visit cultural attraction,"['festivals', 'crafts']",585.52,3.36,very_low,2025-08-14 08:57:58.339514,2026-02-10 08:57:58.339514
492,place_492,Pub Street,nightlife,nightlife,Goa,State,India,15.554362,73.854253,POINT(73.85425284324641 15.554361645346011),Popular nightlife spot in Goa,"['drinks', 'club', 'late']",2753.69,3.96,very_low,2025-11-16 08:57:58.340507,2026-02-10 08:57:58.340507
493,place_493,Rock Climbing Site - New,adventure,adventure,Goa,State,India,15.560896,73.840766,POINT(73.84076631926455 15.56089557801157),Hidden gem for adventure lovers,"['extreme', 'adrenaline', 'thrilling']",4369.66,2.8,moderate,2025-12-02 08:57:58.341585,2026-02-10 08:57:58.341585
494,place_494,Health Resort - Uptown,wellness,wellness,Goa,State,India,15.526277,73.839534,POINT(73.8395338201847 15.526277117546709),Hidden gem for wellness lovers,"['health', 'spa', 'meditation']",2379.44,3.76,moderate,2025-09-17 08:57:58.341585,2026-02-10 08:57:58.341585
495,place_495,Wellness Hub,wellness,wellness,Goa,State,India,15.459604,73.778887,POINT(73.77888725309697 15.45960419911577),Hidden gem for wellness lovers,"['health', 'yoga', 'spa']",4312.44,4.36,low,2025-10-13 08:57:58.342500,2026-02-10 08:57:58.342500
496,place_496,Old City Heritage - New,historical,historical,Goa,State,India,15.49456,73.823149,POINT(73.82314864611034 15.494559931408139),Best historical experience in the area,"['heritage', 'architecture']",1076.61,3.5,high,2025-10-12 08:57:58.343504,2026-02-10 08:57:58.343504
497,place_497,Night Club - Premium,nightlife,nightlife,Goa,State,India,15.456114,73.94428,POINT(73.94427989023107 15.45611418019188),Must-visit nightlife attraction,"['live', 'club', 'late']",2147.31,4.13,moderate,2025-09-04 08:57:58.344495,2026-02-10 08:57:58.344495
498,place_498,Coastal View,beach,beach,Goa,State,India,15.467703,73.825864,POINT(73.82586381834868 15.46770260152578),Beautiful beach destination,"['sea', 'water', 'sand']",2425.54,4.86,moderate,2026-01-14 08:57:58.344495,2026-02-10 08:57:58.344495
499,place_499,Mosque - Uptown,religious,religious,Goa,State,India,15.489845,73.841513,POINT(73.84151264692777 15.489844941160385),Best religious experience in the area,"['spiritual', 'sacred', 'temple', 'pilgrimage']",313.13,3.79,very_high,2025-12-02 08:57:58.345494,2026-02-10 08:57:58.345494
500,place_500,Craft Village - Central,cultural,cultural,Goa,State,India,15.430613,73.851013,POINT(73.85101256190615 15.430612978499369),Beautiful cultural destination,"['crafts', 'festivals', 'music', 'arts']",378.67,4.06,low,2025-02-11 08:57:58.346502,2026-02-10 08:57:58.346502
501,place_501,History Museum - Central,museum,museum,Goa,State,India,15.496897,73.778144,POINT(73.77814395880898 15.496896794513642),Popular museum spot in Goa,"['art', 'exhibition', 'artifacts']",704.52,4.02,low,2025-10-23 08:57:58.347489,2026-02-10 08:57:58.347489
502,place_502,Art Gallery,cultural,cultural,Goa,State,India,15.437972,73.802565,POINT(73.80256526551273 15.437971586087174),Beautiful cultural destination,"['festivals', 'music', 'arts', 'crafts']",349.35,3.82,moderate,2026-02-06 08:57:58.348349,2026-02-10 08:57:58.348349
503,place_503,Boutique District - Central,shopping,shopping,Goa,State,India,15.476655,73.799437,POINT(73.79943691426712 15.476654761668923),Must-visit shopping attraction,"['markets', 'brands', 'retail', 'bargain']",147.38,4.44,very_low,2025-03-20 08:57:58.348484,2026-02-10 08:57:58.348484
504,place_504,Sandy Shore - Downtown,beach,beach,Goa,State,India,15.480516,73.793761,POINT(73.79376114607913 15.480516136668005),Popular beach spot in Goa,"['sand', 'water', 'sea']",2998.99,4.25,low,2025-05-07 08:57:58.349533,2026-02-10 08:57:58.349533
505,place_505,Shrine,religious,religious,Goa,State,India,15.431851,73.770216,POINT(73.77021594454828 15.43185137581678),Popular religious spot in Goa,"['spiritual', 'pilgrimage']",457.83,4.75,low,2026-02-01 08:57:58.349533,2026-02-10 08:57:58.349533
506,place_506,Trekking Trail - New,adventure,adventure,Goa,State,India,15.488069,73.802937,POINT(73.80293657069767 15.488069395636778),Hidden gem for adventure lovers,"['sports', 'thrilling', 'outdoor']",3189.07,3.88,very_low,2025-04-12 08:57:58.350482,2026-02-10 08:57:58.350482
507,place_507,Adventure Camp - Downtown,adventure,adventure,Goa,State,India,15.604425,73.830492,POINT(73.83049157759336 15.604424728013061),Best adventure experience in the area,"['thrilling', 'adrenaline', 'sports']",3715.54,4.71,moderate,2025-04-22 08:57:58.352523,2026-02-10 08:57:58.352523
508,place_508,Entertainment Hub - Premium,entertainment,entertainment,Goa,State,India,15.509658,73.794977,POINT(73.7949766181837 15.509658346216202),Hidden gem for entertainment lovers,"['show', 'performance']",1437.48,4.37,low,2025-12-25 08:57:58.353471,2026-02-10 08:57:58.353471
509,place_509,Amusement Park,entertainment,entertainment,Goa,State,India,15.462628,73.718952,POINT(73.7189524513853 15.46262769340463),Beautiful entertainment destination,"['show', 'interactive']",1454.76,4.68,low,2025-07-05 08:57:58.354470,2026-02-10 08:57:58.354470
510,place_510,Retreat,wellness,wellness,Goa,State,India,15.509486,73.82615,POINT(73.82615048485863 15.509485961934502),Popular wellness spot in Goa,"['meditation', 'health', 'retreat']",4480.18,3.42,very_low,2026-02-02 08:57:58.355466,2026-02-10 08:57:58.355466
511,place_511,Ancient Temple,historical,historical,Goa,State,India,15.554149,73.876383,POINT(73.87638333837417 15.554149233249627),Popular historical spot in Goa,"['archaeology', 'architecture', 'heritage', 'old']",1311.38,4.23,high,2025-09-29 08:57:58.355466,2026-02-10 08:57:58.355466
512,place_512,Adventure Park,adventure,adventure,Goa,State,India,15.446123,73.814839,POINT(73.81483880591072 15.446122705764134),Popular adventure spot in Goa,"['sports', 'outdoor', 'adrenaline']",3337.84,3.2,low,2025-05-06 08:57:58.356488,2026-02-10 08:57:58.356488
513,place_513,History Museum,museum,museum,Goa,State,India,15.535409,73.881044,POINT(73.88104380971136 15.535408777136023),Beautiful museum destination,"['education', 'exhibition', 'art', 'history']",533.77,4.34,moderate,2025-12-10 08:57:58.357460,2026-02-10 08:57:58.357460
514,place_514,History Museum - Old,museum,museum,Goa,State,India,15.453125,73.822701,POINT(73.82270066727031 15.453125055843302),Best museum experience in the area,"['history', 'exhibition', 'artifacts', 'art']",597.68,4.64,high,2025-12-05 08:57:58.357460,2026-02-10 08:57:58.357460
